c,v,clauses_vars_ratio,vars_clauses_ratio,vcg_var_mean,vcg_var_coeff,vcg_var_min,vcg_var_max,vcg_var_entropy,vcg_clause_mean,vcg_clause_coeff,vcg_clause_min,vcg_clause_max,vcg_clause_entropy,vg_mean,vg_coeff,vg_min,vg_max,pnc_ratio_mean,pnc_ratio_coeff,pnc_ratio_min,pnc_ratio_max,pnc_ratio_entropy,pnv_ratio_mean,pnv_ratio_coeff,pnv_ratio_min,pnv_ratio_max,pnv_ratio_entropy,pnv_ratio_stdev,binary_ratio,ternary_ratio,ternary+,hc_fraction,hc_var_mean,hc_var_coeff,hc_var_min,hc_var_max,hc_var_entropy,unit_props_at_depth_1,unit_props_at_depth_4,unit_props_at_depth_16,unit_props_at_depth_64,unit_props_at_depth_256,mean_depth_to_contradiction_over_vars,estimate_log_number_nodes_over_vars,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_FirstLocalMinStep_Mean,saps_FirstLocalMinStep_CoeffVariance,saps_FirstLocalMinStep_Median,saps_FirstLocalMinStep_Q.10,saps_FirstLocalMinStep_Q.90,saps_BestAvgImprovement_Mean,saps_BestAvgImprovement_CoeffVariance,saps_FirstLocalMinRatio_Mean,saps_FirstLocalMinRatio_CoeffVariance,saps_EstACL_Mean,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_FirstLocalMinStep_Mean,gsat_FirstLocalMinStep_CoeffVariance,gsat_FirstLocalMinStep_Median,gsat_FirstLocalMinStep_Q.10,gsat_FirstLocalMinStep_Q.90,gsat_BestAvgImprovement_Mean,gsat_BestAvgImprovement_CoeffVariance,gsat_FirstLocalMinRatio_Mean,gsat_FirstLocalMinRatio_CoeffVariance,gsat_EstACL_Mean,file_name
510801,12778,39.97503521677884,0.025015612733726048,0.0005006125941017384,1.9419345918088056,1.1746257348752254e-05,0.006061068791956163,5.703503145975573,0.0005006125941017384,2.7174220746316995,0.00015651901706057285,0.04625136954139928,1.7248510405625523,0.0004116380806124119,1.693726383809963,1.1746257348752254e-05,0.00416992135880705,0.2418943103872906,1.4895785359475804,0.0,1.0,1.6105526357208129,0.4048679746767213,0.764821027050751,0.0,0.9909173478655768,4.250625365275208,0.3096515402122074,0.6566823479202273,0.08438511279343619,0.7410674607136635,0.7884616514063206,0.00031497965669354536,2.636565577815058,7.830838232501503e-06,0.00567735771856359,4.374271754547527,0.0,0.0,0.0,0.0,0.0,0.26635623728282987,0.30239474096102675,147.666666667,0.82058671145,4218.33333333,0.0124230588106,4207.5,4163.0,4247.0,5.93051007539,0.283564911505,0.98711202539,0.00146044706296,1237434.74746,822.857142857,0.179326285823,3992.71428571,0.22933662162,4194.0,4117.0,4230.0,9.14928544211,0.376556181166,0.995319672282,0.00456502190466,1644328.89966,/home/bprovan/SATfeatPy/2007/industrial/palacios/uts/uts-l06-ipc5-h33-unknown.cnf
453005,10611,42.69201771746301,0.023423582521164225,0.0005481270777394966,1.8551824612912564,1.3244886921777905e-05,0.0054613083740797565,5.723954212797357,0.0005481270777394966,3.0986654184475926,0.00018848364904344549,0.05569691829233814,1.494949412578783,0.0004960597725232799,1.6991896482152464,1.3244886921777905e-05,0.004701934857231156,0.20103483189569452,1.6989608471064754,0.0,1.0,1.401961652685403,0.4002142422031134,0.7795129407696609,0.0,0.9909173478655768,4.254932159696638,0.3119721808776503,0.7170759704639021,0.06718248142956479,0.784258451893467,0.8264544541450978,0.00036151430590032884,2.5013416054471183,8.829924614518604e-06,0.005198618116797828,4.442540754662815,0.0,0.0,0.0,0.0,0.0,0.43878993497314106,0.43878993497314106,162.866666667,1.5871439695,3303.46666667,0.276842224822,3537.0,3484.0,3568.0,7.7836549296,0.565225039066,0.990525979355,0.00644278991288,1391343.28018,1040.16666667,1.87071577476,3384.66666667,0.213207703701,3530.0,3480.0,3559.0,18.3282513174,2.04577589786,1.00043808897,0.0261527683113,1673585.67712,/home/bprovan/SATfeatPy/2007/industrial/palacios/uts/uts-l06-ipc5-h29-unknown.cnf
267244,8357,31.978461170276415,0.03127104818068881,0.0007047866593188556,1.873067435935024,2.2451392734729312e-05,0.008239661133645658,5.472979189259628,0.0007047866593188557,2.4533718315294846,0.00023932033026205577,0.04822304654780424,1.7495235020066464,0.0006258924598759421,1.5957750645195539,2.6193291523850864e-05,0.005912200086812052,0.2513761068278484,1.4193926921127982,0.0,1.0,1.680841586770791,0.3643940824330229,0.8190411536869616,0.0,0.9824046920821115,4.232126572017703,0.2984537496726449,0.6338888805735583,0.09254838275134335,0.7264372633249015,0.7733569322416968,0.00044839920495186433,2.5161776585749216,1.1225696367364656e-05,0.00761850593465148,4.3331389661083675,0.0,0.0,0.0,0.0,0.0,0.4572214909656575,0.6497546966614814,114.666666667,1.10916201142,2730.76666667,0.0143653773539,2742.0,2679.0,2772.0,5.13975969373,0.402940749859,0.983963030073,0.0029550075313,565396.343846,1851.27777778,4.30747013569,2648.27777778,0.172122929658,2720.5,2666.0,2777.0,7.3084914389,0.206683698005,0.965216921749,0.171430140609,672939.431744,/home/bprovan/SATfeatPy/2007/industrial/palacios/uts/uts-l05-ipc5-h27-unknown.cnf
481437,11671,41.2507068803016,0.024242008819430165,0.0005243292411521969,1.896739925022586,1.2462689822344356e-05,0.005641444259581212,5.7189698898759325,0.0005243292411521968,2.8910424823048158,0.00017136492160054837,0.05063833433296204,1.619207862371855,0.00045042979387644144,1.699575965029345,1.2462689822344356e-05,0.004424254886932246,0.22273098312958928,1.5809882525010837,0.0,1.0,1.515572810267764,0.4033434570914743,0.7716512994133261,0.0,0.9909173478655768,4.2524968545678465,0.3112405027744993,0.6848351913126743,0.07653337819901669,0.7613685695116911,0.8061511682733151,0.0003370498565435678,2.5695000732596585,8.308459881562904e-06,0.005304951634377914,4.408784825909614,0.0,0.0,0.0,0.0,0.0,0.7849370233913118,0.7849370233913118,129.833333333,0.459941520774,3863.5,0.011680365796,3869.0,3802.0,3904.0,6.89348746918,0.201444884253,0.988084154204,0.00122485807615,1436910.53124,739.894736842,0.146368625909,3645.0,0.242532884751,3840.0,3767.0,3905.0,9.73414470388,0.387545631101,0.995539763315,0.00411990318216,1700445.50581,/home/bprovan/SATfeatPy/2007/industrial/palacios/uts/uts-l06-ipc5-h31-unknown.cnf
496758,12262,40.51198825640189,0.024684051389207623,0.0005098880748055008,1.9219822498419747,1.2078315799644898e-05,0.005866035373360872,5.709995716956013,0.0005098880748055008,2.801936372735981,0.00016310552927744252,0.04819768390148426,1.6738769704144425,0.0004285818935182049,1.6991681755611352,1.2078315799644898e-05,0.004287802108873939,0.23250849379194855,1.5325878368070875,0.0,1.0,1.5652825184042802,0.40362160021210475,0.7670355881515143,0.0,0.9909173478655768,4.250437284688027,0.3095921315093471,0.6703022397223598,0.08056035333099819,0.750862593053358,0.79693935477637,0.00032422460146284314,2.606818304710871,8.052210533096599e-06,0.005509725057271347,4.3941332535733,0.0,0.0,0.0,0.0,0.0,0.49469907029848315,0.49469907029848315,371.307692308,2.53324559245,3738.69230769,0.300642642245,4038.0,3985.0,4076.0,8.72267490692,1.2208073212,0.991433583031,0.0148120786979,1572044.57941,4886.66666667,3.87011214068,3823.61904762,0.229447255704,3996.0,3968.0,4084.0,8.20601860587,0.251929722901,0.947013621366,0.229129626141,1541945.2185,/home/bprovan/SATfeatPy/2007/industrial/palacios/uts/uts-l06-ipc5-h32-unknown.cnf
257542,7948,32.40337191746351,0.03086098578096,0.0007254063293743085,1.8552341507153385,2.3297170946874685e-05,0.008056938285794162,5.468705341998649,0.0007254063293743085,2.5367469168194985,0.0002516356316054353,0.05070457976849522,1.69055752457558,0.0006586766033640857,1.6032438190836698,2.3297170946874685e-05,0.006134921682677001,0.24007211729456077,1.4698533942164973,0.0,1.0,1.624782284464537,0.36214331014161427,0.8275819538521678,0.0,0.9824046920821115,4.225141136962711,0.29970326818148874,0.6512219366161636,0.08736050818895559,0.7385824448051191,0.7843419714066056,0.0004671378825963829,2.489065960529144,1.1648585473437342e-05,0.007435680393877504,4.347055453819285,0.0,0.0,0.0,0.0,0.0,0.38852541519879213,0.4090337191746351,86.7666666667,0.276946205039,2614.33333333,0.0140367119584,2612.0,2574.0,2660.0,5.27486732542,0.135488416277,0.984579580513,0.00119527339764,562528.016679,500.886363636,0.1126987839,2548.65909091,0.154932985598,2598.5,2569.0,2656.0,7.90784787724,0.227124250088,0.993701266354,0.00396736519427,704119.263724,/home/bprovan/SATfeatPy/2007/industrial/palacios/uts/uts-l05-ipc5-h26-unsat.cnf
438148,10026,43.70117693995611,0.022882678912148405,0.0005634839999093004,1.8300068228709137,1.3694002939645965e-05,0.005404566493513607,5.738792488166454,0.0005634839999093004,3.223297986638495,0.00019948134849391582,0.058946738479952125,1.4254885536607762,0.0005248848770878144,1.694906696802998,1.3694002939645965e-05,0.0048613710435743175,0.1891608743549159,1.7701213977300558,0.0,1.0,1.3384371350644395,0.39945347224978955,0.7834674256975598,0.0,0.9909173478655768,4.255655819348513,0.31295878358949425,0.7342747199576399,0.06264778111505702,0.7969225010726969,0.8372056930534888,0.00037729372887456016,2.4602262160975163,9.12933529309731e-06,0.005155792106776706,4.469552765800418,0.0,0.0,0.0,0.0,0.0,0.5344105326152004,0.5344105326152004,316.357142857,2.69208618904,3092.78571429,0.28835351195,3310.5,3247.0,3380.0,11.0112105362,1.24333897146,0.992765708594,0.0132396240566,1533811.56345,616.233333333,0.135940234865,3233.1,0.189385979257,3324.0,3281.0,3417.0,11.9576331352,0.265490334663,0.995974279966,0.00299140006441,1758234.54034,/home/bprovan/SATfeatPy/2007/industrial/palacios/uts/uts-l06-ipc5-h28-unknown.cnf
467182,11148,41.90724793684966,0.023862220719120173,0.0005358969526189085,1.8771328898471398,1.2842960559268123e-05,0.005528894520764926,5.7204506841242075,0.0005358969526189085,2.9889126349162707,0.0001794043774668102,0.053013993541442414,1.5596983576425352,0.0004719511515529759,1.7005582027058332,1.2842960559268123e-05,0.004559250998540184,0.21222214169508866,1.6361467098417988,0.0,1.0,1.461204476709642,0.4017019115170611,0.7750262574719197,0.0,0.9909173478655768,4.252584971004959,0.3113295291023841,0.7004700523564692,0.07196338900043238,0.7724334413569016,0.8160096065344983,0.000348601857726795,2.537452389286236,8.561973706178749e-06,0.005224944454195581,4.420163949384835,0.0,0.0,0.0,0.0,0.0,0.7695550771438823,0.7695550771438823,176.384615385,1.62396319105,3407.23076923,0.30082179628,3666.0,3636.0,3751.0,7.90138924426,0.606829805845,0.990138363017,0.00701443204441,1508966.41495,722.05,0.171058551277,3501.85,0.235849051991,3686.5,3595.0,3729.0,11.2009497826,0.301120073712,0.995873726009,0.0042688409332,1705849.44794,/home/bprovan/SATfeatPy/2007/industrial/palacios/uts/uts-l06-ipc5-h30-unknown.cnf
183363,14569,12.585832932939804,0.07945441555820967,0.00028428224162012035,2.9743263319372164,3.817564066905537e-05,0.010067461810725174,4.089999858671729,0.00028428224162012035,0.9273962039085127,0.0001372777815910495,0.002951472304207564,1.876298031959335,0.0003247416902152213,1.7774193957932252,4.3629303621777566e-05,0.007629674470858352,0.3194325839129086,0.9775798878189027,0.0,1.0,1.918286295221904,0.23596111264492112,0.9863639723110739,0.0,0.9215686274509804,3.821010686525125,0.23274354037938516,0.43658753401722267,0.1728811156012936,0.6094686496185163,0.672000349034429,0.00018778995299453498,4.077920968839146,1.6360988858166587e-05,0.009729334707656398,3.333777411216732,0.003500583430571762,0.008030750223076396,0.008030750223076396,0.008030750223076396,0.008030750223076396,0.3719541492209486,0.4130688448074679,923.714285714,0.877678651576,3955.28571429,0.441085874292,4595.0,0.0,4660.0,3.34083698401,0.465445898904,0.987254658806,0.0586684424204,59950.7575083,1086.55555556,0.525629714177,4083.88888889,0.375217405914,4590.0,0.0,4626.0,2.76890122721,0.610934985172,0.988564559484,0.0420525972719,67934.2748564,/home/bprovan/SATfeatPy/2007/industrial/palacios/hard/sortnet-7-ipc5-h15-unsat.cnf
164704,6952,23.691599539700807,0.04220905381775792,0.0009741758650675883,1.8237950256794346,4.25004857198368e-05,0.009732611229842626,5.171132819937917,0.0009741758650675883,1.2209951126738092,0.00028768699654775604,0.008774453394706559,2.200205388735107,0.0006758017395589239,0.8315740764851394,4.25004857198368e-05,0.004480765494462794,0.3742987367231963,0.9369684882731134,0.0,1.0,2.1236919558479075,0.37746374002323385,0.765881193095686,0.0,0.90625,4.105728311992678,0.2890923795593542,0.3842104624052846,0.2571340101029726,0.6413444725082572,0.6621575675150573,0.0007607241099030281,2.1970482927864032,1.8214493879930058e-05,0.009052603458325238,4.4428056814390064,0.00014384349827387802,0.00043153049482163404,0.00043153049482163404,0.00043153049482163404,0.00043153049482163404,0.3495397008055236,0.46691599539700807,76.537037037,2.59863480557,2170.57407407,0.139578572675,2210.0,2160.0,2252.0,2.7403924307,0.595976399094,0.97111296527,0.0143623833919,177390.302143,343.191011236,0.132795826505,2191.91011236,0.108452033276,2219.0,2163.0,2263.0,3.31013927649,0.260300519769,0.983099588984,0.00565402837383,174718.773511,/home/bprovan/SATfeatPy/2007/industrial/palacios/hard/safe-30-h29-unsat.cnf
46272,4272,10.831460674157304,0.09232365145228216,0.0009094671760144219,2.0668504175432267,0.00015127939142461965,0.01709457123098202,3.9769440342993665,0.0009094671760144219,0.8376807190170072,0.00046816479400749064,0.007256554307116105,1.786533352473295,0.0010722908281142348,1.311968654559804,0.00019450207468879667,0.012512966804979254,0.3129006816077143,1.0154377244302832,0.0,1.0,1.8683674298067015,0.2193996705167064,0.9793464636906665,0.0,0.8823529411764706,3.7643805221739126,0.2148682914554338,0.4644493430152144,0.16900069156293224,0.6334500345781466,0.6868084370677732,0.0006036505036494838,2.8387652983511225,6.483402489626556e-05,0.01666234439834025,3.385785307140158,0.009129213483146067,0.02645131086142322,0.031132958801498127,0.031132958801498127,0.031132958801498127,0.36741297642652565,0.7408503130053253,195.407894737,0.2120089774,1320.39473684,0.117616778707,1340.0,1303.0,1363.0,2.7447634835,0.138941521892,0.963771619787,0.0149915488481,19811.7498148,272.488095238,0.158764593808,1320.67857143,0.112105520975,1334.0,1300.0,1368.0,2.44628033727,0.19163577845,0.975306007498,0.0160892806318,19833.4311277,/home/bprovan/SATfeatPy/2007/industrial/palacios/hard/sortnet-6-ipc5-h11-unsat.cnf
571173,40759,14.013420348880002,0.07136016583416933,0.00010928891234221965,4.137278619298862,1.2255481263995322e-05,0.008263695938008275,4.151271041155529,0.00010928891234221964,1.0116271377764723,4.90689172943399e-05,0.001398464142888687,1.9738048878186252,0.00012245000362569818,2.332939232857017,1.400626430170894e-05,0.005479950908043623,0.333935612402383,0.9328316250127876,0.0,1.0,1.986093879688659,0.252696369727064,0.9949236236224739,0.0,0.9487179487179487,3.8064257152691674,0.25141358784509493,0.40744573010278845,0.1784187978073193,0.5858645279101078,0.6547263263494598,7.185680244617205e-05,5.694070536493342,5.2523491131408525e-06,0.008090368417274627,3.2010045399335905,0.0013739296842415173,0.0013739296842415173,0.0013739296842415173,0.0013739296842415173,0.0013739296842415173,0.22792512083220884,0.25547731789298067,4403.0,0.0,0.0,0.0,0.0,0.0,0.0,5.957748687,0.0,1.05793192374,0.0,103598.498151,3052.0,0.319971030779,8721.0,0.866036655673,13043.0,0.0,13043.0,3.06481542957,0.609466118919,1.00558965119,0.0484403194925,177109.726315,/home/bprovan/SATfeatPy/2007/industrial/palacios/hard/sortnet-8-ipc5-h18-unsat.cnf
769676,20526,37.497612783786415,0.026668364350713805,0.00044262035815536866,2.177535927955626,9.094735966822404e-06,0.005740077643060197,5.696960939385418,0.00044262035815536866,1.4336045637871637,9.743739647276625e-05,0.004920588521874695,2.353277892742262,0.00023034870671264515,0.9340958896731987,9.094735966822404e-06,0.0022762824876961215,0.38144146756743363,0.9471847212694964,0.0,1.0,2.1172017739316837,0.421161887097704,0.7601145508351582,0.0,0.9423076923076923,4.129147072729042,0.3201312786401589,0.37873208986638535,0.2589855991352205,0.6377176890016059,0.6569647488033926,0.00036888401502223475,2.515709052261967,3.89774398578103e-06,0.005497118267946513,4.929470362791494,4.8718698236383124e-05,4.8718698236383124e-05,4.8718698236383124e-05,4.8718698236383124e-05,4.8718698236383124e-05,0.18664133294358376,0.18664133294358376,153.0,0.932329516394,6694.0,0.00677616876608,6690.0,6626.0,6732.0,3.76359925208,0.453337379348,0.981282841466,0.00171279243452,543289.02438,986.416666667,0.0532213358193,6640.58333333,0.0124584195016,6628.0,6526.0,6697.0,4.08662240762,0.240696788876,0.989114924603,0.000538749558206,524269.014975,/home/bprovan/SATfeatPy/2007/industrial/palacios/hard/safe-50-h49-unsat.cnf
784104,20926,37.470323998853104,0.02668778631406038,0.00043519778376733734,2.1766693835270177,8.927387183332824e-06,0.005634456653709202,5.698590125327745,0.00043519778376733734,1.432099128452976,9.557488292076843e-05,0.004826531587498805,2.3566109972890867,0.00022628606322762802,0.9304399569337823,8.927387183332824e-06,0.0022343974778855865,0.3823265065389826,0.944851893446774,0.0,1.0,2.1194810675338434,0.4207429560429563,0.759879081544051,0.0,0.9423076923076923,4.128828638400268,0.3197137710040507,0.3772701070266189,0.2595191454194852,0.6367892524461041,0.6560379745543958,0.0003626539410728078,2.5149776335066814,3.82602307857121e-06,0.005395967881811597,4.9278921988648365,4.7787441460384214e-05,4.7787441460384214e-05,4.7787441460384214e-05,4.7787441460384214e-05,4.7787441460384214e-05,0.5383733154926885,0.5383733154926885,118.0,0.45467503572,6835.0,0.00860907263785,6825.0,6778.0,6884.0,3.55893648519,0.233474304082,0.981494564269,0.000908098169618,529640.611616,9793.75,3.11721428016,6240.33333333,0.315089050185,6800.5,6705.0,6844.0,3.07361117446,0.348998628433,0.90667926788,0.314918980546,518038.448152,/home/bprovan/SATfeatPy/2007/industrial/palacios/hard/safe-50-h50-sat.cnf
600262,43082,13.933011466505734,0.07177199289643522,0.00010379085087474293,4.1273980312873135,1.1661574445825323e-05,0.00786323305489936,4.147303686033391,0.00010379085087474293,1.0023158254205498,4.642310013462699e-05,0.0013230583538368693,1.983876037736705,0.00011631559543728823,2.325382388971686,1.3327513652371797e-05,0.005214389716490466,0.3373269598775898,0.9214598114414165,0.0,1.0,1.99611451918658,0.24901538288349612,0.9997527598438299,0.0,0.9487179487179487,3.794281932710073,0.24895381628134325,0.4010282176782805,0.18024629245229584,0.5812745101305763,0.6513888935164978,6.806905713162232e-05,5.688238011997893,4.997817619639424e-06,0.00769830507345126,3.1744175156508154,0.0012998468037695558,0.0012998468037695558,0.0012998468037695558,0.0012998468037695558,0.0012998468037695558,0.2963070423842904,0.34081518963836405,6404.0,0.0,0.0,0.0,0.0,0.0,0.0,6.28825238688,0.0,1.08455018352,0.0,100182.82398,4865.0,0.763211117061,9244.0,0.866045105411,13812.0,0.0,13812.0,3.64288075801,0.891603398888,1.02953971378,0.0888918276415,187652.840411,/home/bprovan/SATfeatPy/2007/industrial/palacios/hard/sortnet-8-ipc5-h19-sat.cnf
885495,134938,6.56223598986201,0.152387082931016,2.5675847108094334e-05,10.316533006493211,7.905182976753115e-06,0.0143682347161757,2.9760260024336804,2.5675847108094334e-05,0.3088337050099874,1.4821621781855371e-05,0.0001482162178185537,1.4230793866764475,2.6836827699075954e-05,8.952208485707638,6.7758711229312414e-06,0.011662403514418489,0.3744754493096956,0.5520378960927447,0.0,1.0,1.4746172653500969,0.16255720196966947,0.743811176780374,0.0,0.9988633134413185,2.9921010079994708,0.12091186369118478,0.16461075443678394,0.42115088171022985,0.5857616361470138,0.489348895250679,1.1479540610162015e-05,13.74775928072637,2.258623707643747e-06,0.010910281819773122,1.7932322506483822,0.0,0.0,0.0,0.0,0.0,0.07808771435770502,0.09013028205546252,59384.0,0.0,0.0,0.0,0.0,0.0,0.0,7.24508540122,0.0,2.32073037831,0.0,42468.4726976,42840.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62368401946,0.0,1.6727175654,0.0,169650.875196,/home/bprovan/SATfeatPy/2007/industrial/palacios/medium/cube-11-h14-sat.cnf
314597,47519,6.620446558218818,0.15104721278333869,7.270805098789772e-05,7.21432879147004,2.2250688976690816e-05,0.021783424508180306,3.0381480676300736,7.270805098789772e-05,0.30864773295955505,4.2088427786780027e-05,0.0004208842778678002,1.420565367326667,7.5953212094361e-05,6.316977583926312,2.2250688976690816e-05,0.0177147270952997,0.3771908791823075,0.5684435147881451,0.0,1.0,1.4922717800925922,0.16828453213188893,0.748382283542928,0.0,0.997995991983968,3.062495889195145,0.12594116244181627,0.1681039552188991,0.41886604131635075,0.5869699965352498,0.48418770681220735,3.2107916843186864e-05,9.590208286167254,6.357339707625947e-06,0.016074533450732207,1.844599921596887,0.0,0.022938193143795114,0.022938193143795114,0.022938193143795114,0.022938193143795114,0.13166312422399462,0.19726846103663798,2307.0,0.0,14599.0,0.0,14599.0,14599.0,14599.0,1.3692939504,0.0,0.92611604568,0.0,903999.004869,5246.0,0.723551124935,7355.5,1.41421356237,7355.5,0.0,0.0,1.4912012584,0.864610242236,1.11722153723,0.220622212661,998765.714812,/home/bprovan/SATfeatPy/2007/industrial/palacios/medium/cube-9-h10-unsat.cnf
121498,18081,6.71965046181074,0.14881726448171986,0.0001899886133652503,3.576572223911915,5.761411710480831e-05,0.011489901068330343,2.9171034548598818,0.0001899886133652503,0.3045157146499799,0.0001106133510314695,0.001548586914440573,1.3765986985046386,0.0001935592529045466,3.063806351832131,5.761411710480831e-05,0.010255312844655879,0.3757065389897327,0.5478816391369916,0.0,1.0,1.4411901140957675,0.15771057389448395,0.7854935407114316,0.0,0.9937694704049844,2.7436933790070626,0.12388063709601008,0.16192036082898484,0.4202044478098405,0.5821248086388253,0.485349553079063,8.307973257483045e-05,4.5757959581921845,1.6461176315659518e-05,0.009506329322293372,1.7356214585888206,0.0,0.06222000995520159,0.06277307671035894,0.06277307671035894,0.06277307671035894,0.15155258128545004,0.7272180783694794,1103.5,1.26031234883,4390.625,0.404204658356,4999.5,0.0,5076.0,1.23306739715,0.864453770959,0.960968919471,0.208364627986,702735.391874,1455.16666667,0.543876625095,4593.75,0.315566982133,5025.5,4873.0,5094.0,0.802912398647,0.981201967112,0.968891735062,0.131313336963,715422.222006,/home/bprovan/SATfeatPy/2007/industrial/palacios/medium/emptyroom-4-h21-unsat.cnf
194132,15536,12.495623069001029,0.08002802217048194,0.0002678440622954732,2.958141110868895,3.6057939958378836e-05,0.009508993880452475,4.087737773373181,0.0002678440622954732,0.917558172652118,0.00012873326467559217,0.0027677651905252316,1.8883705135069522,0.00030668346887801376,1.766749535867856,4.120907423814724e-05,0.007206436857395999,0.32320327496036233,0.9638485345522414,0.0,1.0,1.9297773113315728,0.23405179536609055,0.9876973867648478,0.0,0.9215686274509804,3.815666962300497,0.23117234665070854,0.429115241176107,0.1745307316671131,0.6036459728432201,0.668127871757361,0.00017625393727558746,4.064265244067341,1.5453402839305214e-05,0.009189623555106835,3.3141878622474277,0.0032826982492276005,0.007530895983522142,0.007530895983522142,0.007530895983522142,0.007530895983522142,0.28618692070030893,0.558102347573707,875.833333333,0.552241067359,4094.83333333,0.489989081995,4891.5,0.0,4952.0,3.26975796465,0.379144980805,0.982422961884,0.0444475215246,70671.3954492,1094.57142857,0.298892708944,4223.42857143,0.441096721042,4937.0,0.0,4945.0,2.79197015439,0.449467055091,0.98909561772,0.0363435370131,74568.0465034,/home/bprovan/SATfeatPy/2007/industrial/palacios/medium/sortnet-7-ipc5-h16-sat.cnf
365792,55259,6.619591378779927,0.1510667264456303,6.268451920153471e-05,7.286720499821266,1.913655848132272e-05,0.01873469075321494,3.038685229686133,6.268451920153471e-05,0.3099516967203903,3.6193199297851934e-05,0.00034383539332959336,1.4273997432351964,6.543285814906988e-05,6.38541597087108,1.913655848132272e-05,0.015235434345201644,0.37659566616849,0.5638389576905317,0.0,1.0,1.4920394835624522,0.1690993729670429,0.7486397803730291,0.0,0.997995991983968,3.067285263905531,0.12659451743926392,0.1678440206456128,0.4165235981104015,0.5843676187560144,0.4853441299973756,2.7711506604707155e-05,9.687406645823415,5.467588137520777e-06,0.013838465576065086,1.836279895465841,0.0,0.0,0.0,0.0,0.0,0.2696634635685288,0.4365517840985048,8246.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26901086335,0.0,1.25973289656,0.0,1299792.95105,9429.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49129054734,0.0,1.29300807955,0.0,548003.948098,/home/bprovan/SATfeatPy/2007/industrial/palacios/medium/cube-9-h11-sat.cnf
661069,11635,56.8172754619682,0.017600280757379336,0.00043639608628771984,2.2761345275324754,1.0588909780975964e-05,0.00618846141628181,5.715603947148675,0.00043639608628771984,3.145277377734395,0.00017189514396218306,0.03584013751611517,1.284814712728666,0.00032522234956989545,1.9546503606404566,1.2101611178258246e-05,0.0041266494117860614,0.16601232752489742,1.912895299156244,0.0,1.0,1.2170728509405921,0.39108960988041613,0.8610947997182613,0.0,0.9850374064837906,4.1971727256249025,0.33676522929186986,0.7681180028105992,0.03770256962586356,0.8058205724364628,0.8521183114016843,0.0003034515406591679,2.970725367457619,4.538104191846842e-06,0.006043242082142711,4.5054748451035564,0.0,0.0,0.0,0.0,0.0,0.4832831972496777,0.4832831972496777,368.7,0.353668904066,4106.1,0.0109490469116,4089.0,4030.0,4154.0,15.3439841204,0.250111695136,0.99413439678,0.000962247063188,229017.75587,752.176470588,0.132451565726,4089.94117647,0.0133535165111,4078.0,4008.0,4150.0,14.6148360237,0.29087495951,0.997099551053,0.000835216783788,233852.361617,/home/bprovan/SATfeatPy/2007/industrial/palacios/medium/blocks-4-ipc5-h22-unknown.cnf
129595,19266,6.726616837952871,0.1486631428681662,0.0001786807359072121,3.6131781319658427,5.4014429569042014e-05,0.010772020525483237,2.911469004418662,0.0001786807359072121,0.3049279499685174,0.00010380982040901069,0.0014533374857261497,1.3823908893442804,0.00018214199779221797,3.091622104161305,5.4014429569042014e-05,0.00962228481037077,0.37604525403890143,0.5461595424525372,0.0,1.0,1.4441057794099654,0.1583666634037158,0.7823926687590881,0.0,0.9937694704049844,2.74420435901569,0.12390491642290541,0.16189667811258152,0.4168679347197037,0.5787646128322852,0.4858983757089394,7.813832749286443e-05,4.631249029339669,1.5432694162583433e-05,0.008912380878891932,1.718221814754542,0.0,0.058393023980068515,0.05891207308211357,0.05891207308211357,0.05891207308211357,0.10348108931104882,0.2145141739332792,1949.85714286,1.70033742762,4566.71428571,0.441173379888,5295.0,0.0,5386.0,2.3387458151,1.74478482863,1.16179118085,0.618770577833,660815.231279,1357.91666667,0.234230777094,4953.41666667,0.315421854614,5409.5,5216.0,5466.0,0.665734177824,0.783166758499,0.953221047613,0.0795702288818,1064909.54911,/home/bprovan/SATfeatPy/2007/industrial/palacios/medium/emptyroom-4-h22-sat.cnf
